10.564
10.2167
10.2167
10.3668
10.4161
10.6145
11.0056
11.3479
11.9029
12.2301
12.3697
12.3556
12.3637
12.2651
12.4249
12.8558
14.1706
15.1028
14.9394
14.4932
13.8271
12.9864
12.0133
11.4103
11.4571
11.1034
10.9201
11.1213
11.6288
12.7102
14.6877
15.6839
15.9019
15.4669
14.8664
14.617
14.3761
14.3659
14.6734
15.1494
16.8799
18.1609
18.0152
17.463
16.7379
15.6883
14.2797
13.079
12.6334
12.3099
11.9996
11.973
12.2843
12.7682
14.3898
15.5992
15.5325
15.3464
15.1355
14.8147
14.5571
14.4293
14.4111
14.7017
15.8594
16.9251
16.427
15.9707
15.6243
14.6874
13.6881
12.2636
11.7987
11.8267
11.5501
11.5972
11.6345
12.5672
14.0415
15.012
14.8738
14.1448
13.5967
13.0491
12.9199
12.7603
12.8747
13.275
14.6752
15.3719
15.1089
14.5992
13.9789
13.1316
12.4814
11.4196
11.0294
10.7316
10.4034
10.4092
10.5398
10.9164
11.3072
12.3367
13.6087
14.6777
14.7866
14.8824
14.6482
14.6933
14.6163
14.8132
15.4688
16.032
15.3361
14.9137
14.4042
13.569
12.4326
11.4386
10.8217
10.7306
10.636
10.8695
11.0822
11.3532
11.6633
11.5291
11.9957
12.3575
12.5125
12.4913
12.4771
12.4905
12.5391
12.9577
14.4718
15.4701
15.2031
14.7851
14.57
13.9363
13.1268
12.3224
12.3491
12.0265
11.9836
12.1784
12.5969
13.7866
16.4696
17.6424
17.0983
16.536
16.2198
15.9093
15.5807
15.452
15.5591
15.8595
17.1986
18.0604
17.5978
17.0986
16.4286
15.3265
13.8935
12.5775
12.1531
11.8592
11.5391
11.6203
11.9075
12.5298
14.6269
15.7399
15.8393
15.4892
15.2119
15.2095
15.1189
15.018
15.0769
14.879
15.8506
16.5891
16.0749
15.419
14.6278
13.7035
12.2409
11.2244
11.1016
11.1217
11.0127
10.9715
11.1363
11.6958
13.9833
14.9221
14.7628
14.5622
14.3592
14.1167
13.9519
13.9021
13.9262
14.3316
15.7457
16.6626
16.1938
15.6683
15.1456
14.5088
13.0981
12.012
11.6226
11.4548
